dataset,dataset_idx,image_file,linguistic_phenomena,caption,answer,classes,split,original_split,classes_foil,mturk,foil,challenge_set,foil_method,grammaticality_scores,nli_scores,key,declarative_statement,declarative_statement_foils,provenance_of_foils,foiling_method,orig_caption,only_caption,local_img_path
SWiG,boating_55.jpg,boating_55.jpg,actions,A person boats a motorboat.,,person,,test,motorboat,"{'foil': 1, 'caption': 2, 'other': 0}",A motorboat boats a person.,actant-swap.json,,,,,,,,,,,images/swig/boating_55.jpg
SWiG,nuzzling_264.jpg,nuzzling_264.jpg,actions,A wife nuzzles her husband.,,wife,,test,husband,"{'foil': 0, 'caption': 1, 'other': 2}",A husband nuzzles his wife.,actant-swap.json,,,,,,,,,,,images/swig/nuzzling_264.jpg
SWiG,disembarking_135.jpg,disembarking_135.jpg,actions,The people disembark an airplane.,,people,,test,airplane,"{'foil': 0, 'caption': 3, 'other': 0}",An airplane disembarks people.,actant-swap.json,,,,,,,,,,,images/swig/disembarking_135.jpg
SWiG,disembarking_102.jpg,disembarking_102.jpg,actions,The people disembark an airplane.,,people,,test,airplane,"{'foil': 0, 'caption': 3, 'other': 0}",An airplane disembarks people.,actant-swap.json,,,,,,,,,,,images/swig/disembarking_102.jpg
SWiG,applauding_36.jpg,applauding_36.jpg,actions,A guest applauds a speaker.,,guest,,test,speaker,"{'foil': 0, 'caption': 3, 'other': 0}",A speaker applauds a guest.,actant-swap.json,,,,,,,,,,,images/swig/applauding_36.jpg
SWiG,inflating_144.jpg,inflating_144.jpg,actions,A man inflates his mouth.,,man,,test,mouth,"{'foil': 0, 'caption': 3, 'other': 0}",A mouth inflates like a man.,actant-swap.json,,,,,,,,,,,images/swig/inflating_144.jpg
SWiG,rowing_259.jpg,rowing_259.jpg,actions,The people row in a boat.,,people,,test,boat,"{'foil': 0, 'caption': 3, 'other': 0}",A boat rows behind the people.,actant-swap.json,,,,,,,,,,,images/swig/rowing_259.jpg
SWiG,carving_74.jpg,carving_74.jpg,actions,A person carves wood.,,person,,test,wood,"{'foil': 0, 'caption': 3, 'other': 0}",A wood carves a person.,actant-swap.json,,,,,,,,,,,images/swig/carving_74.jpg
SWiG,talking_247.jpg,talking_247.jpg,actions,A man talks to a person.,,man,,test,person,"{'foil': 0, 'caption': 1, 'other': 2}",A person talks to a man.,actant-swap.json,,,,,,,,,,,images/swig/talking_247.jpg
SWiG,reading_10.jpg,reading_10.jpg,actions,A woman reads through a book.,,woman,,test,book,"{'foil': 0, 'caption': 3, 'other': 0}",A book reads about a woman.,actant-swap.json,,,,,,,,,,,images/swig/reading_10.jpg
SWiG,reading_150.jpg,reading_150.jpg,actions,A woman reads through a book.,,woman,,test,book,"{'foil': 0, 'caption': 2, 'other': 1}",A book reads about a woman.,actant-swap.json,,,,,,,,,,,images/swig/reading_150.jpg
SWiG,disciplining_110.jpg,disciplining_110.jpg,actions,A woman disciplines a male child.,,woman,,test,male child,"{'foil': 0, 'caption': 3, 'other': 0}",A male child disciplines a woman.,actant-swap.json,,,,,,,,,,,images/swig/disciplining_110.jpg
SWiG,swinging_131.jpg,swinging_131.jpg,actions,A woman swings from the sofa.,,woman,,test,sofa,"{'foil': 1, 'caption': 2, 'other': 0}",A sofa swings toward a woman.,actant-swap.json,,,,,,,,,,,images/swig/swinging_131.jpg
SWiG,complaining_6.jpg,complaining_6.jpg,actions,A woman complains to a cockroach.,,woman,,test,cockroach,"{'foil': 1, 'caption': 2, 'other': 0}",A cockroach complains to a woman.,actant-swap.json,,,,,,,,,,,images/swig/complaining_6.jpg
SWiG,puckering_109.jpg,puckering_109.jpg,actions,A woman puckers her lip.,,woman,,test,lip,"{'foil': 0, 'caption': 2, 'other': 1}",A lip puckers at the woman.,actant-swap.json,,,,,,,,,,,images/swig/puckering_109.jpg
SWiG,puckering_155.jpg,puckering_155.jpg,actions,A woman puckers her lip.,,woman,,test,lip,"{'foil': 0, 'caption': 3, 'other': 0}",A lip puckers at the woman.,actant-swap.json,,,,,,,,,,,images/swig/puckering_155.jpg
SWiG,puckering_112.jpg,puckering_112.jpg,actions,A woman puckers her lip.,,woman,,test,lip,"{'foil': 0, 'caption': 3, 'other': 0}",A lip puckers at the woman.,actant-swap.json,,,,,,,,,,,images/swig/puckering_112.jpg
SWiG,puckering_199.jpg,puckering_199.jpg,actions,A woman puckers her lip.,,woman,,test,lip,"{'foil': 0, 'caption': 3, 'other': 0}",A lip puckers at the woman.,actant-swap.json,,,,,,,,,,,images/swig/puckering_199.jpg
SWiG,encouraging_24.jpg,encouraging_24.jpg,actions,A young buck encourages a girl.,,young buck,,test,girl,"{'foil': 2, 'caption': 1, 'other': 0}",A girl encourages a young buck.,actant-swap.json,,,,,,,,,,,images/swig/encouraging_24.jpg
SWiG,hurling_20.jpg,hurling_20.jpg,actions,A man hurls the ball.,,man,,test,ball,"{'foil': 0, 'caption': 3, 'other': 0}",A ball hurls at a man.,actant-swap.json,,,,,,,,,,,images/swig/hurling_20.jpg
SWiG,biting_235.jpg,biting_235.jpg,actions,A woman bites her shoe.,,woman,,test,shoe,"{'foil': 0, 'caption': 3, 'other': 0}",A shoe bites a woman.,actant-swap.json,,,,,,,,,,,images/swig/biting_235.jpg
SWiG,heaving_42.jpg,heaving_42.jpg,actions,A man heaves a rock.,,man,,test,rock,"{'foil': 0, 'caption': 3, 'other': 0}",A rock heaves a man.,actant-swap.json,,,,,,,,,,,images/swig/heaving_42.jpg
SWiG,bothering_202.jpg,bothering_202.jpg,actions,A woman bothers the usher.,,woman,,test,usher,"{'foil': 2, 'caption': 1, 'other': 0}",An usher bothers the woman.,actant-swap.json,,,,,,,,,,,images/swig/bothering_202.jpg
SWiG,reading_119.jpg,reading_119.jpg,actions,An old man reads through a book.,,old man,,test,book,"{'foil': 0, 'caption': 3, 'other': 0}",A book reads about an old man.,actant-swap.json,,,,,,,,,,,images/swig/reading_119.jpg
SWiG,falling_136.jpg,falling_136.jpg,actions,A sprinter falls off a racetrack.,,sprinter,,test,racetrack,"{'foil': 0, 'caption': 3, 'other': 0}",A racetrack falls to a sprinter.,actant-swap.json,,,,,,,,,,,images/swig/falling_136.jpg
SWiG,disembarking_34.jpg,disembarking_34.jpg,actions,The people disembark from a ferry.,,people,,test,ferry,"{'foil': 0, 'caption': 3, 'other': 0}",A ferry disembarks people.,actant-swap.json,,,,,,,,,,,images/swig/disembarking_34.jpg
SWiG,disembarking_5.jpg,disembarking_5.jpg,actions,The people disembark from a ferry.,,people,,test,ferry,"{'foil': 0, 'caption': 3, 'other': 0}",A ferry disembarks people.,actant-swap.json,,,,,,,,,,,images/swig/disembarking_5.jpg
SWiG,admiring_240.jpg,admiring_240.jpg,actions,A person admires a woman.,,person,,test,woman,"{'foil': 0, 'caption': 2, 'other': 1}",A woman admires such a person.,actant-swap.json,,,,,,,,,,,images/swig/admiring_240.jpg
SWiG,smelling_2.jpg,smelling_2.jpg,actions,A male child smells the flow.,,male child,,test,flow,"{'foil': 0, 'caption': 3, 'other': 0}",A flow smells like a male child.,actant-swap.json,,,,,,,,,,,images/swig/smelling_2.jpg
SWiG,whistling_112.jpg,whistling_112.jpg,actions,An old man whistles with a finger.,,man,,test,finger,"{'foil': 0, 'caption': 3, 'other': 0}",A finger whistles at a man.,actant-swap.json,,,,,,,,,,,images/swig/whistling_112.jpg
SWiG,grilling_61.jpg,grilling_61.jpg,actions,A person grills a chicken.,,person,,test,chicken,"{'foil': 0, 'caption': 3, 'other': 0}",A chicken grills a person.,actant-swap.json,,,,,,,,,,,images/swig/grilling_61.jpg
SWiG,teaching_34.jpg,teaching_34.jpg,actions,A man teaches a woman.,,man,,test,woman,"{'foil': 0, 'caption': 0, 'other': 3}",A man teaches a woman.,actant-swap.json,,,,,,,,,,,images/swig/teaching_34.jpg
SWiG,burning_145.jpg,burning_145.jpg,actions,A man burns a card game.,,man,,test,card game,"{'foil': 0, 'caption': 3, 'other': 0}",A card game burns a man.,actant-swap.json,,,,,,,,,,,images/swig/burning_145.jpg
SWiG,flexing_38.jpg,flexing_38.jpg,actions,A man flexes his biceps.,,man,,test,biceps,"{'foil': 0, 'caption': 3, 'other': 0}",The biceps flex of a man.,actant-swap.json,,,,,,,,,,,images/swig/flexing_38.jpg
SWiG,unveiling_98.jpg,unveiling_98.jpg,actions,A woman unveils the brass.,,woman,,test,brass,"{'foil': 0, 'caption': 3, 'other': 0}",The brass unveil was a woman.,actant-swap.json,,,,,,,,,,,images/swig/unveiling_98.jpg
SWiG,sniffing_185.jpg,sniffing_185.jpg,actions,A dog sniffs the ground.,,dog,,test,ground,"{'foil': 0, 'caption': 3, 'other': 0}",A ground sniffs like a dog.,actant-swap.json,,,,,,,,,,,images/swig/sniffing_185.jpg
SWiG,slipping_77.jpg,slipping_77.jpg,actions,A woman slips into the ground.,,woman,,test,ground,"{'foil': 0, 'caption': 3, 'other': 0}",A ground slips from the woman.,actant-swap.json,,,,,,,,,,,images/swig/slipping_77.jpg
SWiG,wrinkling_117.jpg,wrinkling_117.jpg,actions,A woman wrinkles her face.,,woman,,test,face,"{'foil': 1, 'caption': 1, 'other': 1}",A face wrinkles like a woman.,actant-swap.json,,,,,,,,,,,images/swig/wrinkling_117.jpg
SWiG,disembarking_110.jpg,disembarking_110.jpg,actions,The people disembark a raft.,,people,,test,raft,"{'foil': 0, 'caption': 3, 'other': 0}",A raft disembarks people.,actant-swap.json,,,,,,,,,,,images/swig/disembarking_110.jpg
SWiG,unveiling_154.jpg,unveiling_154.jpg,actions,The people unveil a painting.,,people,,test,painting,"{'foil': 0, 'caption': 3, 'other': 0}",A painting unveils the two people.,actant-swap.json,,,,,,,,,,,images/swig/unveiling_154.jpg
SWiG,unveiling_35.jpg,unveiling_35.jpg,actions,The people unveil a painting.,,people,,test,painting,"{'foil': 0, 'caption': 3, 'other': 0}",A painting unveils the two people.,actant-swap.json,,,,,,,,,,,images/swig/unveiling_35.jpg
SWiG,wringing_127.jpg,wringing_127.jpg,actions,A girl wrings fabric.,,girl,,test,fabric,"{'foil': 0, 'caption': 3, 'other': 0}",A fabric wrings from the girl.,actant-swap.json,,,,,,,,,,,images/swig/wringing_127.jpg
SWiG,encouraging_19.jpg,encouraging_19.jpg,actions,A parent encourages such a girl.,,parent,,test,girl,"{'foil': 0, 'caption': 2, 'other': 1}",A girl encourages her parent.,actant-swap.json,,,,,,,,,,,images/swig/encouraging_19.jpg
SWiG,scolding_172.jpg,scolding_172.jpg,actions,A parent scolds a child.,,parent,,test,child,"{'foil': 0, 'caption': 3, 'other': 0}",A child scolds its parent.,actant-swap.json,,,,,,,,,,,images/swig/scolding_172.jpg
SWiG,encouraging_117.jpg,encouraging_117.jpg,actions,A woman encourages a female child.,,woman,,test,female child,"{'foil': 0, 'caption': 3, 'other': 0}",A female child encourages such a woman.,actant-swap.json,,,,,,,,,,,images/swig/encouraging_117.jpg
SWiG,heaving_86.jpg,heaving_86.jpg,actions,A man heaves a dumbbell.,,man,,test,dumbbell,"{'foil': 0, 'caption': 3, 'other': 0}",A dumbbell heaves like a man.,actant-swap.json,,,,,,,,,,,images/swig/heaving_86.jpg
SWiG,flexing_148.jpg,flexing_148.jpg,actions,A man flexes his torso.,,man,,test,torso,"{'foil': 0, 'caption': 3, 'other': 0}",A torso flexes like a man.,actant-swap.json,,,,,,,,,,,images/swig/flexing_148.jpg
SWiG,encouraging_131.jpg,encouraging_131.jpg,actions,A man encourages a child.,,man,,test,child,"{'foil': 0, 'caption': 3, 'other': 0}",A child encourages such a man.,actant-swap.json,,,,,,,,,,,images/swig/encouraging_131.jpg
SWiG,encouraging_114.jpg,encouraging_114.jpg,actions,A man encourages a child.,,man,,test,child,"{'foil': 0, 'caption': 3, 'other': 0}",A child encourages such a man.,actant-swap.json,,,,,,,,,,,images/swig/encouraging_114.jpg
SWiG,gambling_253.jpg,gambling_253.jpg,actions,A man gambles on a chip.,,man,,test,chip,"{'foil': 0, 'caption': 3, 'other': 0}",A chip gambles on a man.,actant-swap.json,,,,,,,,,,,images/swig/gambling_253.jpg
SWiG,paying_168.jpg,paying_168.jpg,actions,A man pays a cashier.,,man,,test,cashier,"{'foil': 0, 'caption': 3, 'other': 0}",A cashier pays the man.,actant-swap.json,,,,,,,,,,,images/swig/paying_168.jpg
SWiG,flipping_208.jpg,flipping_208.jpg,actions,The people flip a boat.,,people,,test,boat,"{'foil': 0, 'caption': 2, 'other': 1}",A boat flips over the people.,actant-swap.json,,,,,,,,,,,images/swig/flipping_208.jpg
SWiG,hunching_21.jpg,hunching_21.jpg,actions,A man hunches over his chess set.,,man,,test,chess set,"{'foil': 0, 'caption': 3, 'other': 0}",A chess set hunches like a man.,actant-swap.json,,,,,,,,,,,images/swig/hunching_21.jpg
SWiG,teaching_41.jpg,teaching_41.jpg,actions,A woman teaches a child.,,woman,,test,child,"{'foil': 0, 'caption': 3, 'other': 0}",A child teaches a woman.,actant-swap.json,,,,,,,,,,,images/swig/teaching_41.jpg
SWiG,turning_102.jpg,turning_102.jpg,actions,A soccer player turns his head.,,soccer player,,test,head,"{'foil': 0, 'caption': 2, 'other': 1}",A head turns toward a soccer player.,actant-swap.json,,,,,,,,,,,images/swig/turning_102.jpg
SWiG,pressing_82.jpg,pressing_82.jpg,actions,A man presses the plunger.,,man,,test,plunger,"{'foil': 0, 'caption': 3, 'other': 0}",A plunger presses into the man.,actant-swap.json,,,,,,,,,,,images/swig/pressing_82.jpg
SWiG,shelling_55.jpg,shelling_55.jpg,actions,A chef shells up an oyster.,,chef,,test,oyster,"{'foil': 0, 'caption': 3, 'other': 0}",An oyster shells chef.,actant-swap.json,,,,,,,,,,,images/swig/shelling_55.jpg
SWiG,training_27.jpg,training_27.jpg,actions,A teacher trains the class.,,teacher,,test,class,"{'foil': 0, 'caption': 3, 'other': 0}",The class train the teacher.,actant-swap.json,,,,,,,,,,,images/swig/training_27.jpg
SWiG,commuting_47.jpg,commuting_47.jpg,actions,The people commute by bicycle.,,people,,test,bicycle,"{'foil': 0, 'caption': 3, 'other': 0}",A bicycle commutes the people.,actant-swap.json,,,,,,,,,,,images/swig/commuting_47.jpg
SWiG,begging_156.jpg,begging_156.jpg,actions,A beaver begs a woman.,,beaver,,test,woman,"{'foil': 1, 'caption': 2, 'other': 0}",A woman begs for a beaver.,actant-swap.json,,,,,,,,,,,images/swig/begging_156.jpg
SWiG,spanking_55.jpg,spanking_55.jpg,actions,A woman spanks her daughter.,,woman,,test,daughter,"{'foil': 1, 'caption': 2, 'other': 0}",A daughter spanks a woman.,actant-swap.json,,,,,,,,,,,images/swig/spanking_55.jpg
SWiG,wringing_12.jpg,wringing_12.jpg,actions,A person wrings fabric.,,person,,test,fabric,"{'foil': 0, 'caption': 3, 'other': 0}",A fabric wrings a person.,actant-swap.json,,,,,,,,,,,images/swig/wringing_12.jpg
SWiG,wringing_183.jpg,wringing_183.jpg,actions,A person wrings fabric.,,person,,test,fabric,"{'foil': 0, 'caption': 3, 'other': 0}",A fabric wrings a person.,actant-swap.json,,,,,,,,,,,images/swig/wringing_183.jpg
SWiG,nipping_206.jpg,nipping_206.jpg,actions,A puppy nips a finger.,,puppy,,test,finger,"{'foil': 0, 'caption': 3, 'other': 0}",A finger nips the puppy.,actant-swap.json,,,,,,,,,,,images/swig/nipping_206.jpg
SWiG,nipping_13.jpg,nipping_13.jpg,actions,A puppy nips a finger.,,puppy,,test,finger,"{'foil': 0, 'caption': 3, 'other': 0}",A finger nips the puppy.,actant-swap.json,,,,,,,,,,,images/swig/nipping_13.jpg
SWiG,boating_16.jpg,boating_16.jpg,actions,A person boats a boat.,,person,,test,boat,"{'foil': 0, 'caption': 3, 'other': 0}",A boat boats a person.,actant-swap.json,,,,,,,,,,,images/swig/boating_16.jpg
SWiG,encouraging_174.jpg,encouraging_174.jpg,actions,A woman encourages a male child.,,woman,,test,male child,"{'foil': 0, 'caption': 3, 'other': 0}",A male child encourages such a woman.,actant-swap.json,,,,,,,,,,,images/swig/encouraging_174.jpg
SWiG,plummeting_296.jpg,plummeting_296.jpg,actions,A parachutist plummets from an airplane.,,parachutist,,test,airplane,"{'foil': 0, 'caption': 3, 'other': 0}",An airplane plummets like a parachutist.,actant-swap.json,,,,,,,,,,,images/swig/plummeting_296.jpg
